Date,Comment,Quality,Difficulty,Tags,Course,For Credit,Attendance,Grade,Textbook,Thumbs Up,Thumbs Down
2024-03-26,Lokesh is awesome. He cares very much about his students and makes an effort to get to know everyone despite the fact he teaches a lot of different classes. He is a gem of the engineering department and is super easy to get a hold of for help. Take him if you can.,5.0,2.0,,EGN123,True,mandatory,A,3,1,0
2023-04-11,Lokesh is a great guy! He keeps the class engaging by switching up teaching format and using Kahoots. He seems to truly care about his students and their success in the classroom. I highly recommend taking a class with him if you have the opportunity!,5.0,2.0,"Hilarious, Caring, Graded by few things",ECE368,True,mandatory,A,-1,2,0
2023-01-17,"Very easy class, weekly quizzes, and if you pay just enough attention you will do just fine. Professor is very understanding and flexible with tests, quizzes and homework. ",5.0,1.0,"Caring, Graded by few things, Accessible outside class",CSC116,True,non mandatory,A,-1,2,0
2022-04-04,Possibly the best computer science professor I have had so far at this school. He knows what he's talking about and he has years of industry experience to back it up. Lectures are interesting and he explains all of the concepts very well. Take lots of notes because he tends to go fast. Weekly assignments with 4 quizzes and a short paper.,5.0,3.0,"Amazing lectures, Lots of homework, Lecture heavy",CSC314,True,non mandatory,A,-1,1,0
2021-12-17,"One of the easiest and fun classes to do! You learn a bit of computer theory, Python and Excel. Kahoots everyday and online MCQ exams per month, a final group project at end. He explains in a very fun and enjoyable way and is very approachable and genuinely wants to help. This was the first time the class was offered so it was a bit disorganized.",5.0,2.0,"Accessible outside class, Graded by few things, Caring",EGN123,True,non mandatory,A+,0,2,0
2021-06-14,"Enjoyed the class thoroughly. Lot of work for the group project, but worth the efforts.",5.0,4.0,"Respected, Accessible outside class, Group projects",ECE413,True,non mandatory,,0,1,0
2020-06-05,He is one of the nicest professors in the UM engineering department. Take his ECE 368 class because it will give you skills and more programming knowledge for the other upper level courses. He wants to help you reach your goals.,5.0,4.0,"Accessible outside class, Inspirational, Caring",ECE368,True,,,0,1,0
2019-11-05,I asked my mom for a looped video of him saying &quot;cash&quot; for Christmas this year. Good at teaching. Also cute.,5.0,3.0,"Inspirational, Amazing lectures, Caring",CSC314,True,mandatory,Incomplete,0,1,0
2019-05-02,"This particular class of his was easy and simple. The lecture slides were short and to the point. His lecturing was sometimes boring but not always. There is one homework assignment a week and a straightforward quiz every one to two weeks. There is a final group project at the end of the semester. Show up, study for the quizzes for an easy A.",4.0,2.0,"Participation matters, Test heavy, Lecture heavy",CSC116,True,mandatory,,0,3,0
2019-05-01,"Great professor. Really cares about teaching and knows how to teach. Really nice and understanding guy and tries to help you learn the material. If you see ANY class with his name on it, take it with no hesitation.",5.0,3.0,"Respected, Amazing lectures, Caring",ECE118,True,non mandatory,,0,3,0
2018-12-16,"CSC314 is already quite a bit of material, especially for CS students not already familiar with the subjects, and this professor dos nothing to make the class any easier. Examples are rushed, test problems are difficult, and questions are rarely answered clearly. Would not recommend this professor for this course.",2.0,4.0,"Tough Grader, GRADED BY FEW THINGS",CSC314,True,mandatory,B+,0,2,9
2018-05-30,"I pretty much took this class for the easy 'A'. You have to show up to at least 80% of his classes to get full credit in attendance. Other than that, he barely gave out any homework and the midterm/final exams were pretty difficult. However, if you study his lectures you should do well on the midterm and final.",5.0,2.0,"Clear grading criteria, GRADED BY FEW THINGS",CSC200,True,mandatory,A,0,8,0
2018-02-02,Currently taking ECE118 with this man and he is the man. Super nice and more importantly knows what he is talking about. Love his accent. Easy to understand.,5.0,3.0,"Respected, Amazing lectures, Caring",ECE118,True,non mandatory,A,0,10,1
2017-12-12,Nicest professor I've ever had. Cares about his students. Classes are very interactive and he wants everyone to participate. Lots of homework but they are simple and not long.,5.0,2.0,,ECE512,True,mandatory,,0,9,0
